Modelo 1,Modelo 2,Modelo 3,Modelo 4
-3125377.10598101,-2828634.33775042,-3077249.35415981,-3077847.085601
-3125389.23717826,-2828629.19013571,-3078302.72814817,-3078229.37091025
-3125492.14621127,-2828623.69209047,-3077794.29034632,-3078280.35592719
-3126324.24810716,-2828627.83334215,-3077727.64340408,-3077815.79071888
-3125427.9164702,-2828629.45204258,-3077499.23638697,-3078249.63662517
-3125138.0384887,-2828621.81146949,-3077714.3403538,-3078053.98033657
-3125025.42757848,-2828633.07701228,-3077756.53377254,-3078151.94617791
-3125799.84003655,-2828621.28543206,-3077811.96900145,-3078222.02744119
-3125444.97876194,-2828619.59348114,-3077656.25806253,-3078161.29756557
-3126119.94467737,-2828619.29953901,-3077926.71462996,-3077143.15466452
-3123883.7013803,-2828621.37481982,-3077649.84724167,-3077805.21841832
-3124675.370677,-2828627.20826147,-3077654.50532516,-3077335.58833002
-3125746.53661558,-2828619.83738449,-3077136.83041302,-3077747.06435158
-3125884.18151618,-2828622.94396425,-3077797.4944117,-3078381.00708722
-3126475.04199858,-2828628.14602485,-3078216.54789721,-3077771.02653412
-3125276.60279974,-2828627.31821347,-3077242.50176633,-3078134.96047318
-3125050.80440774,-2828626.74581309,-3077824.78916917,-3077597.95786667
-3125083.85293422,-2828628.40725788,-3078051.83673465,-3076716.46873963
-3125142.20751634,-2828626.28024011,-3078075.61881312,-3078200.21078785
-3125299.05989652,-2828628.21081374,-3077746.69421842,-3078319.47605732
-3124595.99472248,-2828622.82367671,-3078203.01229885,-3078160.97188161
-3125204.92342229,-2828622.77540737,-3078049.36530794,-3077394.45381568
-3124928.43582334,-2828623.87562003,-3077585.54521791,-3078402.38525225
-3125377.66522576,-2828613.120417,-3078205.43409653,-3078067.08459705
-3124910.32099202,-2828624.60079968,-3077151.50130573,-3078241.06923699
-3124521.38233979,-2828620.89127294,-3078529.39398494,-3078841.39743534
-3125463.56721991,-2828629.29267931,-3078771.49022805,-3077054.65535901
-3123994.88888386,-2828634.80429432,-3078113.77154489,-3077627.58384925
-3125264.30581437,-2828628.08072517,-3077391.81685347,-3078590.47086981
-3125290.82131967,-2828627.68595465,-3078386.26816308,-3077222.59079744
-3125839.0586786,-2828628.976386,-3077019.43957388,-3078162.68074906
-3125061.14989923,-2828622.56939803,-3078445.64949551,-3078210.61762285
-3125739.39663923,-2828625.56485078,-3078417.33462269,-3077819.88198732
-3124872.03295673,-2828636.63743642,-3077925.15792604,-3077929.6582895
-3125691.8758087,-2828632.68880187,-3077745.41354874,-3077806.31424188
-3124954.54961361,-2828624.6192751,-3077964.47213938,-3077545.78150437
-3125061.59833645,-2828632.60965696,-3078143.53597118,-3077667.50133441
-3124884.11967325,-2828625.51065245,-3078020.99517983,-3078207.01970272
-3124914.70890926,-2828627.82664771,-3077257.3356827,-3077026.4060555
-3125170.02361641,-2828636.09225337,-3077087.91113121,-3077205.33729225
-3125016.80292758,-2828632.46546157,-3076870.4406108,-3077663.68953261
-3126302.91801122,-2828617.35464999,-3077280.91010841,-3077981.13383413
-3125243.71060476,-2828625.34652882,-3078242.63764655,-3078424.96257237
-3125647.19907356,-2828638.03774822,-3077643.8760797,-3078818.86264267
-3126493.07414267,-2828622.33066383,-3077640.36454486,-3077685.32780131
-3125610.38215885,-2828614.12229797,-3077649.34808033,-3078103.22992724
-3125614.08994086,-2828627.90489281,-3078169.97695696,-3077671.97867137
-3126732.49497837,-2828625.40644438,-3077782.77475525,-3078004.36807215
-3125346.41132489,-2828636.04010559,-3077800.27193776,-3078058.21548074
-3125616.04682797,-2828620.84499381,-3077581.74895753,-3077646.10644501
-3125491.73596655,-2828626.14459922,-3078233.17647011,-3077391.92504352
-3124699.59301539,-2828628.34810734,-3076418.11791398,-3077986.85978075
-3124116.95428565,-2828632.30804002,-3078193.43881816,-3077637.78693568
-3125569.74689988,-2828621.58230328,-3078292.49729742,-3076991.59682542
-3125463.83307256,-2828618.7546534,-3077360.97234231,-3076974.53751002
-3125911.97997274,-2828627.35809777,-3077628.09828562,-3078279.71019267
-3125871.09462124,-2828635.85988011,-3078736.88684929,-3077711.58930821
-3125318.09950446,-2828635.27476143,-3078049.01166011,-3077671.09267899
-3124998.70745734,-2828626.64786324,-3077987.59713073,-3078400.14485942
-3125174.03815853,-2828623.3012171,-3077956.99827651,-3077830.28765916
-3125924.321948,-2828633.10860758,-3076997.72653422,-3077437.48886225
-3125777.05353152,-2828643.84404827,-3077490.80623176,-3078621.55956478
-3125568.29661265,-2828623.99847584,-3077755.49417241,-3077333.48781403
-3125704.79141539,-2828622.82858009,-3077793.83600756,-3078330.51671269
-3126174.42981966,-2828640.78558857,-3078002.16925891,-3078305.05567734
-3125737.18832057,-2828628.67153366,-3077540.71994193,-3077357.83881807
-3125388.82550847,-2828630.42253849,-3077699.61701065,-3077323.33103908
-3125939.4549457,-2828628.45397905,-3077938.40167238,-3078038.23452978
-3124847.35292087,-2828632.32682427,-3078300.63950522,-3077548.84602064
-3125743.92029902,-2828623.01032288,-3078055.85633684,-3077778.01843123
-3124793.80463648,-2828622.37177328,-3078227.39479067,-3078298.93135243
-3125548.72885743,-2828634.58959922,-3078368.62655723,-3078655.25877999
-3125230.14462953,-2828626.05758611,-3077806.09112056,-3077798.72473799
-3126018.09920692,-2828626.04367391,-3078131.12767867,-3078423.61700042
-3125405.8121142,-2828639.53138345,-3078008.18263396,-3078326.38680877
-3124902.19213927,-2828623.88165326,-3077166.02640523,-3077754.19835884
-3125482.33312264,-2828631.64017225,-3077604.629171,-3078368.2593277
-3125416.41819616,-2828619.50806616,-3077978.22051777,-3078143.50385524
-3124651.7791383,-2828628.10793074,-3077256.57572114,-3077674.86629525
-3125574.62176423,-2828623.57787186,-3078154.56471067,-3077743.29222206
-3125420.76139993,-2828632.33329175,-3077613.23567299,-3077165.12107757
-3125260.41079002,-2828624.95487533,-3077598.60910061,-3078321.59961389
-3124841.08738944,-2828628.90153678,-3077864.92025302,-3077205.78700549
-3125773.15668996,-2828628.62956305,-3078051.15119267,-3078388.31502077
-3124854.81964419,-2828624.27037536,-3078144.19573819,-3078314.34209451
-3125927.8557417,-2828617.88951865,-3077479.51157351,-3077521.70619712
-3124943.93183937,-2828628.54920197,-3077577.97503963,-3078188.38343284
-3125728.33876546,-2828633.22075874,-3078150.13664923,-3077581.55028555
-3124968.3780577,-2828639.99628819,-3077201.93473986,-3078381.87953907
-3125223.49785161,-2828637.11531127,-3077875.70988508,-3077842.5798346
-3125576.46650792,-2828627.75931408,-3077280.51332582,-3078464.41648244
-3124754.43810857,-2828637.61670111,-3077400.50225991,-3077751.8797983
-3125297.54379896,-2828633.07147288,-3077839.66645083,-3077639.27006947
-3124687.02946929,-2828632.8886189,-3077156.4251218,-3077926.98607516
-3125096.58227721,-2828634.79550607,-3078612.35387812,-3078569.37138236
-3125547.26564663,-2828625.52688542,-3077700.81289258,-3077791.41981542
-3125321.37024625,-2828631.84482259,-3078012.7395921,-3078736.44417999
-3124695.68042938,-2828622.92418514,-3077577.32931137,-3077769.81519784
-3125347.14770779,-2828631.6078244,-3077662.00708135,-3077798.30987405
-3125696.23137138,-2828633.47010459,-3077786.54086077,-3077665.83690622
-3125320.08545691,-2828634.00006919,-3078203.57817609,-3077865.22429407
-3126332.90766748,-2828630.11227309,-3077034.64311757,-3078666.17894776
-3124799.5031768,-2828624.28255397,-3078842.3868516,-3076806.86879945
-3125149.3549199,-2828628.47299452,-3078071.59854269,-3076867.06341468
-3125865.00030345,-2828635.21952823,-3076935.73932951,-3077346.25127307
-3125475.05626845,-2828628.15733618,-3076588.21212308,-3077829.45993464
-3124882.32983986,-2828636.03235605,-3078256.67235423,-3078539.45142201
-3125942.34899738,-2828633.14934499,-3078152.90330499,-3077748.99001245
-3125862.23208734,-2828625.75512999,-3076940.93433872,-3077380.50858231
-3125634.59509443,-2828625.5157507,-3077583.85056099,-3076601.41770026
-3125047.83015203,-2828627.50528781,-3077447.55576642,-3078134.05137124
-3125600.90030604,-2828630.44199408,-3077802.78526116,-3077951.5844661
-3125327.90827936,-2828622.17885668,-3077958.18579271,-3077007.64417789
-3125118.87666751,-2828621.13180423,-3077378.82749168,-3077167.35145811
-3125528.85314755,-2828624.95097204,-3077607.72174644,-3077439.51645675
-3125591.17743118,-2828620.75660953,-3077857.30292197,-3078612.4680386
-3125178.1421289,-2828638.87157102,-3078180.28735574,-3078393.32778477
-3125368.11826051,-2828627.13142124,-3077616.87558797,-3077755.71723931
-3126142.17038297,-2828617.41113421,-3077843.34770452,-3077680.56730007
-3124347.10211206,-2828636.26900985,-3077567.2495582,-3078126.55476195
-3125798.78285263,-2828630.3625875,-3077212.13154281,-3078452.89606313
-3125471.41371553,-2828628.69920834,-3078402.5970838,-3077718.86207891
-3125372.28420772,-2828632.47403793,-3078375.5024414,-3078055.10208585
-3125421.1602554,-2828625.33697666,-3077787.61405729,-3077336.22631571
-3125433.65534721,-2828626.38294733,-3077272.23251512,-3077394.11339866
-3125838.66340705,-2828621.45507973,-3078167.80609462,-3078439.28495006
-3125886.5786402,-2828630.1804638,-3078286.31591583,-3078048.58626311
-3126197.64360559,-2828624.22626804,-3077535.23509589,-3077683.52627501
-3124871.08483054,-2828637.39306981,-3078004.33496976,-3077756.95607619
-3125574.53992784,-2828624.8343085,-3078626.58956806,-3077827.87423388
-3125354.44294909,-2828628.89610565,-3078706.81471585,-3077895.02945069
-3125019.51755301,-2828630.1770786,-3077457.4872814,-3077763.71826345
-3126168.57436917,-2828635.44521752,-3078097.39275125,-3078492.45059126
-3124720.55793182,-2828627.09294599,-3077478.95658259,-3076706.87160141
-3125982.70177312,-2828632.44150168,-3078085.01638772,-3077760.92749314
-3125052.19664574,-2828625.62446131,-3077655.05743228,-3078249.07858799
-3125523.12716192,-2828630.29253484,-3077416.88235102,-3077592.21439618
-3126387.09352918,-2828620.03310007,-3078037.81641827,-3076973.15534993
-3124187.49784642,-2828625.36532883,-3077510.17653829,-3077223.95479273
-3125186.63477703,-2828628.23811908,-3078503.63176614,-3077123.06189732
-3125640.71162275,-2828634.55351308,-3078011.8400568,-3078693.86311456
-3125444.53920591,-2828622.81194361,-3077875.91289287,-3078219.87716067
-3125421.23190731,-2828629.37140594,-3077317.53760652,-3078522.8565695
-3125551.76486372,-2828629.60822351,-3077313.16349504,-3077933.33536289
-3124848.13671644,-2828627.20948733,-3077888.12881511,-3077149.46732753
-3125621.50821155,-2828625.12184715,-3077474.08875072,-3077473.15849074
-3125574.74779761,-2828636.15643798,-3077934.24044955,-3077821.25620519
-3124975.88020724,-2828620.88019512,-3077685.24451994,-3077808.81440135
-3125373.48671733,-2828624.87635379,-3078367.89100319,-3078112.44019818
-3124825.50834461,-2828624.95322789,-3077774.39705366,-3078641.00504575
-3124970.29143279,-2828631.777637,-3078071.96679786,-3078631.88590779
-3126026.09882402,-2828636.46903725,-3077553.43969342,-3077440.34695315
-3125206.49586338,-2828620.9278211,-3077241.40664495,-3078048.5702711
-3125415.98220385,-2828627.11154934,-3078419.05560582,-3077241.88836205
-3125528.7442395,-2828631.72981164,-3077985.93257474,-3077952.05846595
-3125817.27458012,-2828635.48672728,-3077023.44166132,-3078352.3962206
-3125505.61720374,-2828629.97969666,-3077828.51445576,-3078087.79011419
-3125235.76557538,-2828621.81925113,-3077541.76858981,-3078073.65529411
-3124761.57700603,-2828621.68880478,-3078095.86058153,-3077908.44841187
-3126150.31169576,-2828627.90629524,-3078595.77363071,-3077300.29225763
-3125158.15268315,-2828642.29966239,-3078353.42306156,-3078097.6344387
-3125994.53501304,-2828619.91078631,-3077995.52266177,-3077204.81725573
-3125644.49315711,-2828622.44533991,-3077714.15987134,-3077536.91102409
-3125143.46900207,-2828625.93191419,-3076938.59665621,-3077752.8597541
-3125483.69450344,-2828620.90906294,-3078757.69542507,-3078313.72372338
-3125134.56461877,-2828625.96398657,-3077797.31406936,-3076949.94165041
-3125131.5428548,-2828640.42878501,-3076910.45462327,-3078228.60453907
-3124892.23543548,-2828640.37650357,-3077638.17464809,-3078020.9962669
-3125219.54799523,-2828629.72382351,-3078151.67089435,-3077361.60333696
-3124751.90730031,-2828621.62474372,-3077582.38929253,-3077707.694091
-3125630.10810766,-2828636.76594449,-3077982.96041688,-3077308.71953386
-3125527.69540283,-2828628.88003509,-3078261.64206264,-3078114.96828926
-3125004.36952544,-2828621.0723416,-3078187.59339074,-3078013.52367255
-3126663.98721963,-2828627.49720435,-3077468.97749278,-3077418.39100202
-3125682.22782443,-2828620.74957912,-3077836.79960285,-3077303.7966635
-3126689.80763361,-2828626.75654107,-3077517.56058542,-3077570.21150162
-3125594.13376027,-2828629.27335939,-3077444.19505885,-3077547.23471288
-3125213.17457808,-2828625.73711801,-3077573.45356679,-3078015.29815096
-3125143.36586171,-2828623.92311418,-3078677.9100081,-3077324.02339237
-3125116.4331504,-2828624.96984399,-3077535.07784872,-3077909.36670351
-3125578.72935717,-2828627.95695389,-3077771.62036628,-3077251.05554258
-3125314.41774076,-2828634.84889446,-3077926.98219068,-3078474.13775838
-3125429.34359697,-2828638.4520888,-3077997.98785516,-3077679.79382906
-3125021.36953335,-2828628.39068555,-3077796.31945486,-3078324.64599836
-3125859.91476911,-2828640.78566968,-3077801.42825793,-3077863.22951037
-3124180.11226701,-2828632.07395929,-3077803.04056358,-3078347.76673162
-3124794.1385736,-2828621.17834819,-3077655.15217072,-3078381.1864075
-3124968.92807716,-2828642.99010271,-3077612.95073636,-3078173.90475297
-3125841.61290086,-2828621.22905882,-3077982.43425369,-3078300.49163622
-3125051.7880318,-2828630.37145885,-3078127.2653162,-3077079.59205418
-3126091.60186524,-2828626.41958418,-3077615.18013796,-3078043.67810952
-3125937.0546426,-2828617.46112065,-3077734.85712035,-3078153.45814757
-3124669.18422054,-2828630.46998984,-3078397.75176537,-3077475.69602491
-3125285.34830509,-2828625.07478352,-3077452.40033345,-3078965.96767719
-3125389.25438813,-2828622.65646389,-3077923.16302673,-3078087.09021862
-3124787.89715394,-2828625.58259853,-3078305.2415862,-3077813.15176484
-3124793.89265917,-2828639.35263286,-3078174.69552186,-3077626.0368497
-3125021.49188774,-2828625.99232901,-3077973.65275669,-3077632.34499947
-3125555.61115897,-2828624.52123667,-3079063.02327179,-3077956.30900634
-3125698.92826078,-2828631.97640515,-3077526.82381695,-3077111.00213585
-3125621.18510807,-2828626.28084628,-3078506.3227533,-3078545.91585461
-3125105.34254517,-2828624.68483537,-3078113.76275589,-3077318.33130036
-3125931.33829327,-2828636.79865259,-3077265.78494035,-3077812.81396804
-3125341.99868515,-2828635.59943664,-3077243.86262702,-3077590.06549291
-3125231.39654452,-2828620.00281658,-3077609.54885809,-3077477.17919968
-3125531.01824259,-2828629.08654421,-3077763.62939484,-3076951.07599327
-3125599.07332837,-2828626.05723641,-3077508.83934972,-3077333.29077885
-3125093.7894898,-2828624.64691982,-3077760.26222595,-3077923.1601831
-3125592.0619837,-2828623.65112259,-3076974.28832089,-3077202.21538945
-3125045.12468211,-2828631.98753324,-3078075.03069845,-3077510.46325896
-3125231.76276642,-2828626.4282287,-3077631.44955729,-3077405.48998165
-3125707.09479707,-2828617.44142452,-3077088.40046628,-3077078.75036804
-3125825.71416178,-2828626.2486447,-3077587.60046767,-3077057.35903041
-3125823.37095332,-2828624.0576586,-3077557.25593382,-3077550.64791276
-3124789.40976603,-2828638.6356765,-3078484.59542786,-3077241.74499582
-3125680.07203618,-2828624.20412412,-3077947.52756191,-3077267.11877723
-3125689.15172217,-2828628.03705494,-3077960.58176316,-3077800.9165034
-3125254.43537687,-2828628.76070297,-3078350.79101886,-3077300.13031899
-3125253.86139866,-2828632.21092022,-3077550.54645891,-3077613.79419029
-3126018.02712028,-2828632.15389193,-3077238.72005585,-3077525.41582243
-3125305.18295319,-2828618.48327305,-3077281.46109443,-3077551.74858574
-3125539.5481195,-2828629.40986943,-3078601.67223464,-3077651.36697452
-3125060.72060168,-2828628.89982581,-3077939.96169019,-3077925.87742356
-3124669.69274362,-2828621.61423835,-3077467.2922311,-3076905.31686829
-3124744.2594991,-2828629.32232562,-3078012.18313409,-3077316.23761274
-3125226.87763905,-2828626.66180862,-3077156.03688764,-3077407.9352984
-3124548.44660467,-2828637.28542871,-3077430.89485951,-3077234.41552456
-3124465.12708348,-2828628.03620327,-3077389.36772217,-3077367.42709439
-3125335.09536367,-2828622.88534424,-3077650.12008928,-3077731.32055947
-3125121.66058722,-2828614.70191329,-3077514.25684796,-3078064.34285075
-3126391.83597992,-2828630.78084652,-3077620.19567928,-3077862.16917356
-3126044.10654929,-2828632.25740253,-3078009.66432984,-3078436.54416788
-3125259.93768768,-2828622.19381253,-3077336.25697435,-3077793.06422682
-3125624.80545543,-2828629.90162337,-3077832.48379618,-3077084.68197818
-3124849.8817311,-2828631.46335515,-3077810.16415479,-3077980.02014918
-3125213.20641695,-2828624.02724659,-3077435.85737964,-3078214.91998976
-3125231.04547095,-2828623.16233949,-3077336.28471262,-3078213.82583989
-3124569.53391775,-2828634.96021101,-3077275.05683578,-3077503.30447798
-3124951.04346925,-2828628.13454931,-3077196.13519491,-3077892.01016093
-3125353.32195575,-2828626.69042033,-3077598.09366975,-3078078.58154656
-3125743.93148,-2828622.20908666,-3077485.86125392,-3078383.9424824
-3125220.05519147,-2828628.00562043,-3078075.37315105,-3078051.95632805
-3124760.29607358,-2828622.45322067,-3077210.0848575,-3077844.49268924
-3125430.37657534,-2828636.61961985,-3078413.66706087,-3077925.39335561
-3125086.57128205,-2828624.35121563,-3078528.71761262,-3077923.47615472
-3125435.74510748,-2828618.64594886,-3077663.8544024,-3077741.34362238
-3125350.38120869,-2828637.56810668,-3077724.86598424,-3077293.27297158
-3125727.92863595,-2828626.01407771,-3077285.85926419,-3077942.13182403
-3125521.12260837,-2828635.40401727,-3077212.24763255,-3077663.35997186
-3124925.6382087,-2828627.5699221,-3077598.69860197,-3077338.71530768
-3125307.14260852,-2828630.82024935,-3077488.14143646,-3077941.83628329
-3125057.86553967,-2828623.24518225,-3077753.16893761,-3077433.40998011
-3124935.18429644,-2828624.81626153,-3077637.84503268,-3078191.85776384
-3125893.36684739,-2828630.38279179,-3077822.8497414,-3077656.55862922
-3126246.77595294,-2828626.08744834,-3077710.71144287,-3077977.02676136
-3125665.29936629,-2828633.57242257,-3078477.33184151,-3077585.14809488
-3125338.13588898,-2828625.10402635,-3077447.5195608,-3078673.41435213
-3125476.13049006,-2828620.23077967,-3078068.07501292,-3078196.4102035
-3125242.58485707,-2828629.03769954,-3078096.47048053,-3077256.16470484
-3125007.39668751,-2828626.55422627,-3077728.65409693,-3078476.15890894
-3125011.86985531,-2828625.29983013,-3077680.78890853,-3077225.84529612
-3126214.17528719,-2828618.98631743,-3077876.16681192,-3078539.47192376
-3125253.34326629,-2828635.17021247,-3077922.76836619,-3077763.55547846
-3124707.64355919,-2828624.97013453,-3077194.85001693,-3077258.6141807
-3125482.96321938,-2828625.14152748,-3077566.20431364,-3078977.64767975
-3125737.65591728,-2828632.84392765,-3077907.81775425,-3077657.07011739
-3125035.68640218,-2828628.38696957,-3077008.89140971,-3077013.69819749
-3125106.76582079,-2828627.3589152,-3078116.43118643,-3077537.70722583
-3125859.22730047,-2828627.45840023,-3077499.62829209,-3078591.95083925
-3125799.41834218,-2828628.27559238,-3076847.23328242,-3078179.3547232
-3124144.80621754,-2828630.67316435,-3077800.21343405,-3078313.02576384
-3124700.63165366,-2828630.88219345,-3078041.8047488,-3077418.97730653
-3125649.61568585,-2828629.63205324,-3077744.58070965,-3078188.71399472
-3125145.49891495,-2828639.81968911,-3078157.27609334,-3077533.22346482
-3125434.3585668,-2828624.08007835,-3077700.95461695,-3077366.31916486
-3124645.30380973,-2828640.08868604,-3077134.38576064,-3077315.40931211
-3124938.05721556,-2828622.11346483,-3077926.34312238,-3078350.4690981
-3125011.08814749,-2828635.73955768,-3077981.75035642,-3077585.60658343
-3126170.1763851,-2828624.47252849,-3078512.83708037,-3078525.12057602
-3125373.28761167,-2828636.53907326,-3077652.0556084,-3078291.1431083
-3125984.59372528,-2828624.80672701,-3077461.28119628,-3077086.07230042
-3125948.09000251,-2828621.06835118,-3077099.60858494,-3077955.07594269
-3125894.67938539,-2828618.95413997,-3078058.96961932,-3077942.33089351
-3125520.6346078,-2828622.24761925,-3078103.61009397,-3078177.38942983
-3125825.87719441,-2828632.58049372,-3078089.173122,-3077504.92902432
-3124785.71831455,-2828640.11625435,-3078462.01722133,-3077928.67417687
-3125106.71315593,-2828635.21824846,-3078034.21121274,-3077815.89415305
-3125363.95426915,-2828627.41879592,-3078274.02731167,-3078429.92301752
-3126102.19536593,-2828626.31866978,-3078347.20375138,-3077917.80878055
-3126128.78336932,-2828621.46065837,-3077398.70656014,-3078106.59523057
-3125899.67249455,-2828634.92881489,-3077158.75539738,-3078626.69879648
-3125186.99674543,-2828629.49851425,-3077221.49193004,-3077332.12642615
-3124888.42877843,-2828629.50465266,-3078416.97001749,-3077373.10725171
-3125381.54777632,-2828627.5823651,-3077929.9743483,-3078017.39365913
-3125636.61773042,-2828633.84087386,-3077913.78165763,-3078327.50546179
-3125541.96049838,-2828633.01887448,-3077483.25008636,-3077565.84951427
-3125043.94264402,-2828621.23545954,-3078221.70237049,-3078367.26238963
-3126050.82394716,-2828625.09253337,-3078082.28227863,-3078453.83710247
-3125731.82056156,-2828626.40549505,-3077598.10260037,-3078344.80343757
-3125912.18654987,-2828642.0069754,-3077459.88322892,-3078472.99381554
-3125462.79728962,-2828627.76168552,-3078507.88195713,-3078248.66851063
-3125374.3607261,-2828628.49935483,-3078341.22336932,-3077902.64450287
-3124541.10117343,-2828628.71161214,-3077263.89390457,-3077404.84449391
-3125511.86696037,-2828625.45635786,-3077281.39710023,-3078129.73116101
-3125149.55857882,-2828628.90271303,-3077800.47283093,-3077205.44578094
-3124945.84497322,-2828624.56121902,-3077643.80344991,-3078163.77941173
-3126181.27655302,-2828620.58030522,-3077226.34026768,-3077527.81296072
-3125550.08066197,-2828620.88439379,-3078250.65393962,-3077976.49038718
-3125190.37605551,-2828616.53021018,-3077447.79159996,-3077783.07578594
-3125396.23442704,-2828626.02718984,-3077928.86961971,-3077434.09684453
-3125307.61587741,-2828631.19090079,-3077832.83536545,-3078163.92189467
-3125559.44434722,-2828621.86278923,-3077381.74216582,-3078011.36138412
-3125017.28027512,-2828631.85005923,-3078006.45178284,-3077719.06457666
-3125474.20552978,-2828626.07400254,-3077695.44112092,-3077177.39730161
-3125744.55083423,-2828626.50460088,-3077203.03525977,-3078615.68195544
-3125823.25915965,-2828621.12515981,-3077261.68587118,-3078799.45227712
-3125642.13304335,-2828626.09491906,-3077734.55621029,-3077843.82021166
-3124959.33625965,-2828623.23130418,-3077561.49048914,-3077685.06679925
-3125869.73439213,-2828620.44320221,-3078282.32279963,-3077667.89659879
-3125580.21080193,-2828619.92126698,-3077377.83269564,-3077714.04614244
-3125715.79141537,-2828620.37532427,-3077431.51388696,-3077365.84881585
-3125631.24620905,-2828635.82472142,-3077671.14646904,-3078790.21800104
-3125473.23933739,-2828629.47271511,-3078116.00398424,-3077163.42905884
-3125350.65091569,-2828625.37904115,-3077680.69268898,-3076798.59617278
-3125987.36597693,-2828618.74092415,-3077756.75669221,-3077074.15085331
-3124918.36394449,-2828630.12207714,-3077787.30722553,-3077448.84169345
-3125928.81413937,-2828629.91916611,-3077331.01891398,-3078583.50287839
-3126786.13001272,-2828628.60071523,-3077205.93606155,-3077280.02764036
-3125094.08976782,-2828627.93269445,-3078245.88748656,-3077378.75608071
-3125368.45129719,-2828625.14562975,-3076888.83114757,-3077689.01898857
-3125729.11070525,-2828630.85345079,-3077698.35419886,-3077814.25874136
-3124995.89261909,-2828638.46839064,-3078048.29373329,-3077448.83549479
-3125673.37384668,-2828638.18357172,-3078259.64472938,-3078062.48445573
-3125584.70254715,-2828622.16527824,-3077618.99966429,-3077901.89829195
-3125163.34329933,-2828622.60770827,-3077293.48461975,-3077307.63359556
-3125367.84753403,-2828622.58987397,-3076666.96157611,-3077215.45539129
-3124894.32216575,-2828625.98765915,-3077971.95338485,-3077993.0492144
-3125400.94778633,-2828618.45944747,-3078256.67271239,-3077696.41540405
-3125120.38364787,-2828630.06443532,-3077979.05890509,-3077525.08463005
-3125778.0474604,-2828633.10136118,-3078043.95051105,-3077504.04719024
-3125056.22134421,-2828630.15776884,-3078919.01729773,-3077273.58933005
-3125435.27093469,-2828627.40892993,-3077595.28051135,-3077491.30810512
-3125913.67339196,-2828622.58696998,-3077402.71982477,-3077832.25741035
-3125487.55035625,-2828624.65694674,-3077536.14681794,-3077410.56887098
-3125710.32798715,-2828621.25321021,-3076538.82301679,-3077363.60348377
-3125021.63106064,-2828636.79118837,-3078445.44502831,-3077685.23317022
-3124831.19146674,-2828632.51999221,-3077412.05944968,-3078001.91111372
-3124847.23449652,-2828642.34491173,-3077668.57827803,-3077612.1500869
-3126665.90572605,-2828624.03589312,-3078075.70470285,-3077784.46964823
-3126026.37311422,-2828626.15909004,-3077598.50333422,-3078964.00983023
-3124778.44367488,-2828646.2671648,-3078740.50171572,-3077766.0729481
-3126150.62420041,-2828625.89688962,-3077115.93284923,-3078173.65245685
-3125283.94674147,-2828625.49683749,-3077703.36773934,-3077091.29660026
-3125329.18828111,-2828635.75509356,-3077970.56025058,-3077971.16116252
-3124606.1627862,-2828629.92889815,-3077684.78061499,-3077379.21359392
-3125511.00490537,-2828630.12733608,-3077294.71912554,-3077435.22535752
-3124544.24980778,-2828626.69666924,-3078156.3070362,-3077400.48271666
-3125352.07323697,-2828625.25604445,-3077682.82310835,-3078071.23535556
-3125803.02911845,-2828638.28892336,-3078152.16632668,-3078286.07966808
-3125384.79558828,-2828623.82645021,-3077370.02784747,-3077624.30423681
-3124883.06444061,-2828630.64964344,-3077541.33484842,-3077685.13606612
-3125078.87959161,-2828631.3053155,-3077468.63851696,-3077517.58365583
-3125102.26585056,-2828628.88273881,-3077533.47190913,-3078359.1287118
-3125315.26213287,-2828633.95423832,-3077812.34357722,-3077652.00185978
-3124221.50335262,-2828630.08906591,-3078854.94697617,-3077638.99738726
-3125307.87783833,-2828629.37913683,-3078016.79364045,-3078238.37006148
-3126342.87620047,-2828627.40469565,-3077550.94083528,-3079424.27539465
-3125183.08214583,-2828633.31279647,-3077584.2453375,-3078567.45789779
-3125169.83984041,-2828635.79070209,-3078063.66024026,-3077813.66406437
-3124631.18179373,-2828633.68773412,-3077561.69208207,-3077867.1632046
-3125568.28530849,-2828630.44986767,-3076954.83546134,-3077711.86537776
-3125355.46930183,-2828633.44450019,-3078118.2699174,-3078629.46226101
-3125434.1686329,-2828632.04790137,-3077445.97315406,-3078895.85493376
-3125266.16534705,-2828635.54575505,-3077321.64552852,-3077683.36043164
-3125041.56457603,-2828624.41789667,-3078436.80636561,-3077346.39613406
-3124566.40208546,-2828620.80927031,-3078001.60374467,-3077952.71835418
-3125208.85905489,-2828636.00308962,-3078630.79369665,-3077798.43097435
-3125259.70534672,-2828631.69096505,-3077839.97938922,-3077904.16132789
-3125654.85317395,-2828627.78788495,-3077784.00167419,-3077640.05777691
-3125384.30626452,-2828633.97752751,-3077930.66019584,-3077315.25495195
-3125498.4417619,-2828628.94477064,-3077284.25350082,-3078305.83709924
-3125350.34624494,-2828630.69033321,-3077084.23594494,-3077973.62144427
-3124631.29425997,-2828625.84383007,-3077360.80502636,-3077896.23057157
-3126126.61495184,-2828626.72468094,-3077911.62757474,-3078701.1455864
-3124978.89659323,-2828627.4059879,-3076688.36524827,-3078149.43027662
-3125273.13504739,-2828622.88205187,-3077808.91155317,-3077615.08803747
-3124759.40978998,-2828619.6441851,-3078311.47588929,-3076976.76403103
-3125705.37703093,-2828634.98328959,-3077150.41324525,-3078462.44295748
